qt5-serialbus 5.15.4+kde+r0-1
qt5-serialport 5.15.4+kde+r0-1
qt5-speech 5.15.4+kde+r1-1
qt5-styleplugins 5.0.0.20170311-28
qt5-svg 5.15.4+kde+r10-1
qt5-tools 5.15.4+kde+r0-1
qt5-translations 5.15.4+kde+r2-1
qt5-virtualkeyboard-bigscreen 5.15.3+kde+r3-1
qt5-wayland 5.15.4+kde+r38-1
qt5-webchannel 5.15.4+kde+r3-1
qt5-webengine 5.15.9-3
qt5-webglplugin 5.15.4+kde+r0-1
qt5-webkit 5.212.0alpha4-14
qt5-websockets 5.15.4+kde+r3-1
qt5-webview 5.15.4+kde+r0-1
qt5-x11extras 5.15.4+kde+r0-1
qt5-xmlpatterns 5.15.4+kde+r0-1
qt5ct 1.5-2
qt6-base 6.3.0-3
qt6-declarative 6.3.0-2
qt6-svg 6.3.0-1
qt6-translations 6.3.0-1
quazip-qt5 1.3-1
r 4.2.0-3
ragel 6.10-3
ranger 1.9.3+428+g0b77fb8a-2
rankwidth 0.9-1
rapidjson 1.1.0-5
raptor 2.0.15-19
rav1e 0.4.1-2
re2 1:20220401-1
readline 8.1.002-1
redshift 1.12-5
reiserfsprogs 3.6.27-3
rest 0.8.1+r4+ge5ee6ef-1
rhash 1.4.2-1
ripgrep 13.0.0-2
ristretto 0.12.2-1
rnnoise 0.4.1-1
rofi 1.7.3-1
rpcbind 1.2.6-2
rsync 3.2.4-1
rtkit 0.13-1
rtmpdump 1:2.4.r99.f1b83c1-2
rttr 0.9.6-3
rubberband 2.0.2-1
ruby 3.0.4-1
ruby-diff-lcs 1.4.4-2
ruby-irb 1.4.1-1
ruby-manpages 0.6.1-4
ruby-optimist 3.0.1-2
ruby-paint 2.2.1-2
ruby-psych 4.0.4-2
ruby-rainbow 3.0.0-6
ruby-rdoc 6.4.0-2
ruby-reline 0.3.1-1
ruby-rspec 3.10.0-1
ruby-rspec-core 3.10.1-1
ruby-rspec-expectations 3.10.1-1
ruby-rspec-mocks 3.10.2-1
ruby-rspec-support 3.10.2-1
ruby-stringio 3.0.2-1
ruby-term-ansicolor 1.7.1-2
ruby-tins 1.31.0-1
rubygems 3.3.8-1
run-parts 5.5-1
rust 1:1.61.0-1
rust-analyzer 20220517-1
rust-src 1:1.61.0-1
s-nail 14.9.23-1
s-tui 1.1.3-2
sage-data-combinatorial_designs 20140630-4
sage-data-conway_polynomials 0.5-5
sage-data-elliptic_curves 0.8.1-2
sage-data-graphs 20210214-1
sage-data-polytopes_db 20170220-2
sagemath 9.6-1
samba 4.16.1-3
sane 1.1.1-1
sane-airscan 0.99.27-1
sbc 1.5-2
scons 4.3.0-3
screenfetch 3.9.1-1
sdl12-compat 1.2.52-2
sdl2 2.0.22-1
sdl_image 1.2.12-7
sed 4.8-1
semver 7.3.7-1
serd 0.30.10-1
serf 1.3.9-5
sfml 2.5.1-2
sgml-common 0.6.3-7
shaderc 2022.1-3
shadow 4.11.1-1
shared-mime-info 2.0+144+g13695c7-1
shiboken2 5.15.4-1
shiboken6 6.3.0-1
shotwell 2:0.30.16-1
signal-desktop 5.43.0-1
signon-kwallet-extension 22.04.1-1
signon-plugin-oauth2 0.25-1
signon-ui 0.17+20171022-3
signond 8.61-1
simple-scan 42.1-1
singular 4.3.0.p1-1
sioyek-git 0.31-6
sl 5.05-2
slang 2.3.2-2
smbclient 4.16.1-3
snapd-glib 1.60-1
snappy 1.1.9-2
sndio 1.8.1-2
sof-firmware 2.1.1-1
solid 5.94.0-1
sonnet 5.94.0-1
sord 0.16.8-1
sound-theme-freedesktop 0.8-4
soundtouch 2.3.1-2
source-highlight 3.1.9-7
spandsp 0.0.6-3
spectre-meltdown-checker 0.45-1
speedtest-cli 2.1.3-2
speex 1.2.0-3
speexdsp 1.2.0-2
spirv-tools 2022.1-1
splix 2.0.0-16
spotify 1:1.1.10.546-4
sqlite 3.38.5-1
squashfs-tools 4.5.1-1
sratom 0.6.8-3
srt 1.4.4-1
sshfs 3.7.2-2
starship-bin 0.48.0-1
startup-notification 0.12-7
steam-manjaro 1.0.0.74-1
stfl 0.24-5
stoken 0.92-4
stow 2.3.1-3
strace 5.17-1
stress 1.0.5-1
subversion 1.14.1-5
sudo 1.9.10-1
suil 0.10.10-2
suitesparse 5.12.0-1
svt-av1 0.9.0-2
svt-hevc 1.5.1-2
swh-plugins 0.4.17-4
swig 4.0.2-5
sxiv 26-1
symmetrica 3.0.1-1
sympow 2.023.6-1
syndication 5.94.0-1
syntax-highlighting 5.94.0-1
sysfsutils 2.1.1-1
system-config-printer 1.5.16-1
systemd 250.5-1
systemd-fsck-silent 239-1
systemd-libs 250.5-1
systemd-sysvcompat 250.5-1
t1lib 5.1.2-8
tachyon 0.99.5-1
taglib 1.12-1
talloc 2.3.3-3
tar 1.34-1
tbb 2021.5.0-1
tcl 8.6.12-3
tdb 1.4.6-1
terminus-font 4.49.1-2
tesseract 5.1.0-2
tesseract-data-eng 2:4.1.0-3
tesseract-data-osd 2:4.1.0-3
tevent 1:0.11.0-3
tex2im 2.0.2-1
texinfo 6.8-2
texlive-bibtexextra 2022.63023-1
texlive-bin 2022.62885-1
texlive-core 2022.63035-1
texlive-fontsextra 2022.62977-1
texlive-formatsextra 2022.62529-1
texlive-games 2022.62102-1
texlive-humanities 2022.62929-1
texlive-latexextra 2022.63034-1
texlive-music 2022.62533-1
texlive-pictures 2022.62992-1
texlive-pstricks 2022.62977-1
texlive-publishers 2022.63013-1
texlive-science 2022.62977-1
the_silver_searcher 2.2.0-2
thin-provisioning-tools 0.9.0-1
threejs-sage 1:r124-3
thunar 4.16.11-2
thunar-archive-plugin 0.5.0-2
thunar-media-tags-plugin 0.3.0-2
thunar-volman 4.16.0-1
thunderbird 91.9.1-1
tikzit 2.1.6-1
timeshift 21.09.1-4
tinyxml 2.6.2-9
tk 8.6.12-1
tlp 1.5.0-4
tlpui 1.5.0-2
tmux 3.2_a-1
tokei 12.1.2-1
totem-pl-parser 3.26.6-1
tpm2-tss 3.2.0-1
traceroute 2.1.0-5
tracker3 3.3.0-2
tracker3-miners 3.3.0-2
transmission-gtk 3.00-4
tree-sitter 0.20.6-1
tslib 1.22-1
ttf-bitstream-vera 1.10-14
ttf-carlito 20130920-6
ttf-croscore 20220502-2
ttf-dejavu 2.37+18+g9b5d1b2f-3
ttf-droid 20121017-10
ttf-fira-code 6.2-2
ttf-hack 3.003-3
ttf-inconsolata 1:3.000-3
ttf-indic-otf 0.2-11
ttf-liberation 2.1.5-1
ttf-linux-libertine 5.3.0-8
ttf-roboto 2.138-4
tumbler 4.16.0-3
twolame 0.4.0-2
tzdata 2022a-1
uchardet 0.0.7-1
uclogic-tools 5-1
udiskie 2.4.2-1
udisks2 2.9.4-1
ufw 0.36.1-1
unace 2.5-11
unibilium 2.1.1-1
units 2.21-3
unrar 1:6.1.7-1
unzip 6.0-18
upower 0.99.18-1
usb_modeswitch 2.6.1-3
usbmuxd 1.1.1-1
usbutils 014-2
util-linux 2.38-1
util-linux-libs 2.38-1
v4l-utils 1.22.1-1
v4l2loopback-dkms 0.12.5-2
v86d 0.1.10-6
vala 0.56.1-1
valgrind 3.19.0-3
vamp-plugin-sdk 2.10.0-1
vi 1:070224-5
vid.stab 1.1-3
viewnior 1.8-2
vim 8.2.4827-1
vim-runtime 8.2.4827-1
virtualbox 6.1.34-2
vlc 3.0.17.4-3
vmaf 2.3.1-1
volume_key 0.3.12-7
vpnc 1:0.5.3.r506.r204-1
vte-common 0.68.0-2
vte3 0.68.0-2
vtk 9.1.0-14
vulkan-headers 1:1.3.213-1
vulkan-icd-loader 1.3.213-1
vulkan-intel 22.0.4-1
vulkan-radeon 22.0.4-1
wallpapers-2018 1.2-1
wallpapers-juhraya 1.1-2
wasm-bindgen-bin 0.2.69-1
wavemon 0.9.4-1
wavpack 5.4.0-1
wayland 1.20.0-2
wayland-protocols 1.25-1
web-installer-url-handler 2.3-1
webkit2gtk 2.36.2-1
webkit2gtk-4.1 2.36.2-1
webrtc-audio-processing 0.3.1-3
wget 1.21.3-1
which 2.21-5
wildmidi 0.4.4-1
wine 7.7-1
winetricks 20220411-1
wireless-regdb 2022.04.08-1
wireless_tools 30.pre9-3
wireshark-cli 3.6.5-1
wireshark-qt 3.6.5-1
woff2 1.0.2-3
words-insane 2019.10.06-1
workrave 1.10.49-1
wpa_supplicant 2:2.10-4
wpebackend-fdo 1.12.0-2
wxgtk-common 3.0.5.1-3
wxgtk3 3.0.5.1-3
x264 3:0.164.r3081.19856cc-2
x265 3.5-3
x2goclient 4.1.2.2-3
xapp 2.2.8-1
xautomation 1.09-4
xbindkeys 1.8.7-2
xbitmaps 1.1.2-2
xcalib 0.10-3
xcape 1.2-4
xcb-proto 1.15-1
xcb-util 0.4.0-3
xcb-util-cursor 0.1.3-3
xcb-util-image 0.4.0-3
xcb-util-keysyms 0.4.0-3
xcb-util-renderutil 0.3.9-3
xcb-util-wm 0.4.1-3
xcb-util-xrm 1.3-2
xclip 0.13-3
xcursor-breeze 5.22.5-1
xcursor-simpleandsoft 0.2-9
xcursor-vanilla-dmz-aa 0.4.5-2
xdg-dbus-proxy 0.1.4-1
xdg-desktop-portal 1.14.4-1
xdg-desktop-portal-gnome 42.1-1
xdg-desktop-portal-gtk 1.14.0-1
xdg-user-dirs 0.17-3
xdg-utils 1.1.3+19+g9816ebb-1
xdotool 3.20211022.1-1
xerces-c 3.2.3-6
xf86-input-elographics 1.4.2-3
xf86-input-evdev 2.10.6-3
xf86-input-libinput 1.2.1-1
xf86-input-void 1.4.1-6
xf86-input-wacom 1.0.0-1
xf86-video-amdgpu 22.0.0-1
xf86-video-ati 1:19.1.0.r9.g5eba006e-2
xf86-video-intel 1:2.99.917+916+g31486f40-2
xf86-video-nouveau 1.0.17-2
xfburn 0.6.2-1
xfce4-appfinder 4.16.1-2
xfce4-battery-plugin 1.1.4-1
xfce4-clipman-plugin 1.6.2-1
xfce4-cpufreq-plugin 1.2.7-1
xfce4-cpugraph-plugin 1.2.6-1
xfce4-dict 0.8.4-1
xfce4-diskperf-plugin 2.7.0-1
xfce4-fsguard-plugin 1.1.2-1
xfce4-genmon-plugin 4.1.1-1
xfce4-mailwatch-plugin 1.3.0-1
xfce4-mount-plugin 1.1.5-1
xfce4-mpc-plugin 0.5.2-2
xfce4-netload-plugin 1.4.0-1
xfce4-notifyd 0.6.3-1
xfce4-panel 4.16.4-1
xfce4-power-manager 4.16.0-3
xfce4-pulseaudio-plugin 0.4.3-1.1
xfce4-screenshooter 1.9.10-2
xfce4-sensors-plugin 1.4.3-1
xfce4-session 4.16.0-2
xfce4-settings 4.16.2-2
xfce4-smartbookmark-plugin 0.5.2-1
xfce4-systemload-plugin 1.3.1-1
xfce4-taskmanager 1.5.2.201.g58cf9b2-1
xfce4-terminal 1.0.3-1
xfce4-time-out-plugin 1.1.2-1
xfce4-timer-plugin 1.7.1-1
xfce4-verve-plugin 2.0.1-1
xfce4-wavelan-plugin 0.6.2-1
xfce4-weather-plugin 0.11.0-1
xfce4-whiskermenu-plugin 2.7.1-1
xfce4-xkb-plugin 0.8.2-1
xfconf 4.16.0-2
xfsprogs 5.16.0-1
xfwm4 4.16.1-3
xiccd 0.3.0-1
xkeyboard-config 2.35.1-1
xmlsec 1.2.34-1
xorg-bdftopcf 1.1-2
xorg-font-util 1.3.2-2
xorg-font-utils 7.6-6
xorg-fonts-encodings 1.0.5-2
xorg-iceauth 1.0.9-1
xorg-mkfontscale 1.2.2-1
xorg-server 21.1.3-4
xorg-server-common 21.1.3-4
xorg-server-xvfb 21.1.3-4
xorg-setxkbmap 1.3.3-1
xorg-twm 1.0.12-1
xorg-xauth 1.1.2-1
xorg-xdpyinfo 1.3.3-4
xorg-xev 1.2.4-1
xorg-xhost 1.0.8-2
xorg-xinit 1.4.1-3
xorg-xinput 1.6.3-2
xorg-xkbcomp 1.4.5-1
xorg-xkill 1.0.5-2
xorg-xmessage 1.0.5-2
xorg-xmodmap 1.0.10-2
xorg-xprop 1.2.5-1
xorg-xrandr 1.5.1-2
xorg-xrdb 1.2.1-1
xorg-xset 1.2.4-2
xorg-xwayland 22.1.1-1
xorgproto 2022.1-1
xournalpp 1.1.1-1
xterm 372-1
xvidcore 1.3.7-2
xwallpaper 0.7.3-2
xxhash 0.8.1-2
xz 5.2.5-3
yaml-cpp 0.7.0-2
yarn 1.22.19-1
yay 11.1.2-1
yelp 42.1-2
yelp-xsl 42.0-1
yt-dlp 2022.05.18-1
ytop-bin 0.6.2-1
zathura 0.4.9-1
zathura-cb 0.1.9-1
zathura-djvu 0.2.9-1
zathura-pdf-mupdf 0.3.8-1
zathura-ps 0.2.7-1
zbar 0.23.1-9
zellij 0.29.1-1
zenity 3.42.1-1
zensu 0.3-6
zeromq 4.3.4-2
zimg 3.0.3-2
zip 3.0-10
zita-alsa-pcmi 0.4.0-1
zita-resampler 1.8.0-1
zlib 1:1.2.12-2
zn_poly 0.9.2-2
zoom 5.4.57450.1220-1
zoxide 0.8.1-2
zsh 5.9-1
zstd 1.5.2-3
zvbi 0.2.35-4
zxing-cpp 1.3.0-1
zziplib 0.13.72-1
